LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.6558841,36.6668947,719,S MAIN STREET,1,Salinas,,,93901,,11e4428b6fff541f
-121.6629436,36.675491,247,CENTRAL AVENUE,D,Salinas,,,93901,,4e9aa6a13a752e2d
-121.8380431,36.6142322,1778,LAGUNA STREET,,Seaside,,,93955,,bfdf9fdc14f4003b
-121.6103336,36.6782003,433,WILLIAMS ROAD,16,Salinas,,,93905,,f75c82f4363a3f13
-121.656155,36.7115998,1795,CHEROKEE DRIVE,,Salinas,,,93906,,3e1d62bf6974677d
-121.631744,36.7069267,612,CALAVERAS DRIVE,,Salinas,,,93906,,94717c6fe0ffc18f
-121.6192564,36.6816968,1049,E LAUREL DRIVE,1,Salinas,,,93905,,bb1c7b27a2f9e597
-121.6748528,36.6775921,531,BELMONT DRIVE,,Salinas,,,93901,,37752b830c8af22d
-121.6131043,36.6916014,801,DEL MONTE AVENUE,1\2,Salinas,,,93905,,ddc14e87b3d2e77d
-121.6198665,36.6840507,985,ACOSTA PLAZA,9,Salinas,,,93905,,1e6014621fb2f1df
-121.697035,36.53258,411,CORRAL DE TIERRA,,Salinas,,,93908,,c614c5cb7c6a270b
-121.8902507,36.5955014,598,CHURCH STREET,,Monterey,,,93940,,5c938c2ff28e9c21
-121.5898464,36.5742923,600,RIVER ROAD,,Salinas,,,93908,,e6312d8c569f5f1d
-121.6511691,36.6713268,430,SOLEDAD STREET,5,Salinas,,,93901,,87ecdd388b8f3af7
-121.903972,36.6086548,365,ARCHER STREET,,Monterey,,,93940,,bd69dc305cc6aad7
-121.7995732,36.2402571,9615,SYCAMORE CANYON ROAD,,Big Sur,,,93920,,98802bda12734fc9
-121.6233606,36.6662813,7,FLORENCE PLACE,,Salinas,,,93905,,0bb5d2455be86745
-121.7788628,36.6645881,2939,HARVEY COURT,,Marina,,,93933,,c05df7b91441e557
-121.7061699,36.8138059,6940,LAKEVIEW DRIVE,,Salinas,,,93907,,146820205dab5e29
-121.6797478,36.7649355,10101,EQUESTRIAN PLACE,,Salinas,,,93907,,48bdfe1c0fc005bd
-121.6761606,36.6994319,327,ADDINGTON ROAD,,Salinas,,,93907,,8c95435775dece6f
-121.6350706,36.8193205,19062,SHADY DRIVE,,Salinas,,,93907,,ba29be1ae573349d
-121.6023192,36.5962417,93,ABBOTT ROAD,,Salinas,,,93908,,8f8bf1e19889689f
-121.8112838,36.5220713,27910,DORRIS DRIVE,,Carmel,,,93923,,97582dbfd6d676ed
-121.810963,36.521915,9500,CENTER STREET,25,Carmel,,,93923,,2139e737a7f43461
-121.8097722,36.5215622,9500,CENTER STREET,42,Carmel,,,93923,,6e8a942c4766ce87
-121.8118337,36.5212043,27960,DORRIS DRIVE,,Carmel,,,93923,,2e3af42c5e86e649
-121.811151,36.5207512,27964,BERWICK DRIVE,,Carmel,,,93923,,b969476a026e1d61
-121.5995783,36.6896736,1080,EAGLE DRIVE,,Salinas,,,93905,,491e7407cdc338a9
-121.7502166,36.5009797,8,VIA LOS ZORROS,,Carmel Valley,,,93924,,c9e3837a099a89af
-121.6500943,36.7071578,196,E ALVIN DRIVE,135,Salinas,,,93906,,9af8434fbd163633
-121.7782801,36.6716127,3073,17TH REGIMENT COURT,,Marina,,,93933,,8c08a029952575ff
-121.6266128,36.6688209,1040,JOHN STREET,51,Salinas,,,93905,,d2a817beb15f2e47
-121.856128,36.6013656,461,ENGLISH AVENUE,,Monterey,,,93940,,66599970b14630bf
-121.8336636,36.6239109,71,WISTERIA WAY,,Seaside,,,93955,,ccdfb712d7d04df7
-121.8339585,36.6237562,54,WISTERIA WAY,,Seaside,,,93955,,6ecb41ba874d4329
-121.833734,36.6237232,70,WISTERIA WAY,,Seaside,,,93955,,d2b8007ae8c10fcd
-121.833959,36.6235893,55,WISTERIA WAY,,Seaside,,,93955,,cc7ed376ee3b5dcf
-121.8337444,36.6233351,67,WISTERIA WAY,,Seaside,,,93955,,bb9e79f469bee6cd
-121.8423713,36.5999671,1115,MODOC STREET,,Seaside,,,93955,,b0dc801f819afe75
-121.6109001,36.6900226,715,ELKINGTON AVENUE,C\A,Salinas,,,93905,,0f1c7fb777af4027
-121.6086522,36.6933716,1280,RIDER AVENUE,5,Salinas,,,93905,,69db83d6176d9da3
-121.6538531,36.6970586,1117,BALDWIN STREET,44,Salinas,,,93906,,d8ae7afa627a3639
-121.6643708,36.6671846,813,IVERSON STREET,,Salinas,,,93901,,6749da48d85ba8af
-121.9257235,36.6184071,803,JUNIPERO AVENUE,,Pacific Grove,,,93950,,62bf845ab786dda7
-121.6135635,36.6876028,1057,N SANBORN ROAD,C,Salinas,,,93905,,c791ab67ddf4be37
-121.6258051,36.7053038,1653,LOS GATOS WAY,,Salinas,,,93906,,fcc02d12f502b6c9
-121.9251835,36.6186137,790,JUNIPERO AVENUE,,Pacific Grove,,,93950,,6c974481cb109121
-121.626044,36.6708123,1031,MCGOWAN DRIVE,2,Salinas,,,93905,,5ef3f5a230da6ead
-121.626044,36.6708123,1031,MCGOWAN DRIVE,5,Salinas,,,93905,,bc7317ad9e487eeb
-121.626044,36.6708123,1031,MCGOWAN DRIVE,C\A,Salinas,,,93905,,facc5e5603141e39
-121.6244517,36.6707995,1078,MCGOWAN DRIVE,,Salinas,,,93905,,9dd9caaae042e167
-121.6562756,36.7072217,1461,N 1ST STREET,2,Salinas,,,93906,,6fafa8b7234abc17
-121.87312,36.5426392,1,DEL MESA CARMEL,,Carmel,,,93923,,fb5a046318e5ea73
-121.8113104,36.6414122,7184,5TH CAVALRY CIRCLE,,Seaside,,,93955,,8f6643b926ab529b
-121.617861,36.62344,20699,HARRIS ROAD,,Salinas,,,93908,,006bbe448f2c059f
-121.9155451,36.5698848,24230,SAN PEDRO LANE,,Carmel,,,93923,,f00342725e5da3e5
-121.4468576,36.5118612,208,NINTH STREET,,Gonzales,,,93926,,9399a63de9d62ebd
-121.1564789,36.1681246,52045,PINE CANYON ROAD,,King City,,,93930,,d62d5f72fca989a5
-121.6302965,36.5775707,178,PINE CANYON ROAD,,Salinas,,,93908,,5a1078c8a00d9d1d
-121.1582022,36.1789341,51450,PINE CANYON ROAD,,King City,,,93930,,4a9e114d3b7b0fc9
-121.154962,36.1827373,50950,PINE CANYON ROAD,,King City,,,93930,,d41b7fc553bdff4b
-121.1689343,36.1562002,52625,PINE CANYON ROAD,,King City,,,93930,,4ce529351a002011
-121.1515452,36.1847777,50860,PINE CANYON ROAD,,King City,,,93930,,18e65ef157c7892f
-121.6699331,36.8083751,2203,SAN MIGUEL CANYON ROAD,,Salinas,,,93907,,c996f88c50b7d5d3
-121.9127265,36.6102679,761,GRACE STREET,,Monterey,,,93940,,677b489bcb7cef8d
-121.8636239,36.5799635,7,ELK RUN,,Monterey,,,93940,,0d22df6f2e486247
-121.8416159,36.6059197,1152,SONOMA AVENUE,,Seaside,,,93955,,068ddccc7123d79f
-121.808917,36.5212837,27905,BERWICK DRIVE,,Carmel,,,93923,,2f1af8c593e8cbe5
-121.7352551,36.4861493,35,TOYON WAY,,Carmel Valley,,,93924,,9a7950d759a75e35
-121.810822,36.5214779,9500,CENTER STREET,19,Carmel,,,93923,,e00bc323cb811c17
-121.8116106,36.5215364,27940,DORRIS DRIVE,,Carmel,,,93923,,a2ba9c775863fa01
-121.8109272,36.5215479,9500,CENTER STREET,,Carmel,,,93923,,9cb40bbbe9bcc441
-121.8111443,36.5216024,9500,CENTER STREET,15,Carmel,,,93923,,099893b76bc126a9
-121.8105459,36.5212123,9500,CENTER STREET,61,Carmel,,,93923,,2d579385e21a77d7
-121.8108708,36.5220285,9500,CENTER STREET,27,Carmel,,,93923,,b89351680d1b5cff
-121.8099402,36.5213251,9500,CENTER STREET,51,Carmel,,,93923,,33d9c5fbfc0f7c73
-121.8102247,36.5212951,9500,CENTER STREET,54,Carmel,,,93923,,208b9540ab140cf1
-121.8098716,36.521648,9500,CENTER STREET,40,Carmel,,,93923,,2afa7fb4a1ad3589
-121.8122013,36.5207159,27990,DORRIS DRIVE,,Carmel,,,93923,,82a7bfa097790283
-121.8098254,36.5215247,9500,CENTER STREET,43,Carmel,,,93923,,286343cbe6dc5e49
-121.8103254,36.5212383,9500,CENTER STREET,57,Carmel,,,93923,,f24aec3e3a73b41b
-121.8110086,36.5218439,9500,CENTER STREET,23,Carmel,,,93923,,92d44c169928cf75
-121.6470481,36.6790211,285,E MARKET STREET,1,Salinas,,,93901,,77722a12e4956d03
-121.6375805,36.6750935,508,ROOSEVELT STREET,A,Salinas,,,93905,,fe8edb529fcdcc39
-121.1420716,36.0008246,63355,ARGYLE ROAD,,Lockwood,,,93932,,09a96b649dbe719b
-121.8675196,36.6056064,1,SURF WAY,103,Monterey,,,93940,,aea26ffd2a0bf3b1
-121.8337636,36.6231663,66,WISTERIA WAY,,Seaside,,,93955,,c64c3fe9ec23de09
-121.8337587,36.6230206,65,WISTERIA WAY,,Seaside,,,93955,,245ccce1c59d6bab
-121.6306349,36.8142169,36,CRAZY HORSE CANYON ROAD,,Salinas,,,93907,,3551c4afa00f8247
-121.6310233,36.8129972,7355,ARROWHEAD DRIVE,,Salinas,,,93907,,f66d5d6bbfb31169
-121.6297854,36.8129925,7400,ARROWHEAD DRIVE,,Salinas,,,93907,,b133e98093ba4bff
-121.6269167,36.8131845,100,CRAZY HORSE CANYON ROAD,,Salinas,,,93907,,ac3d6cfc90a51871
-121.6283224,36.8133467,19900,HOPEWELL DRIVE,,Salinas,,,93907,,c63650b0096294db
-121.6395981,36.5783218,189,PINE CANYON ROAD,,Salinas,,,93908,,473f4b58e5fff6cd
-121.63647,36.5793378,182,PINE CANYON ROAD,,Salinas,,,93908,,ae1d8818925288cf
-121.6265988,36.5736834,209,PINE CANYON ROAD,,Salinas,,,93908,,e7abf557e4762cf9
-121.6542585,36.5421086,18375,CORRAL DEL CIELO,,Salinas,,,93908,,4886af142c9e4805
-121.9374035,36.614469,29,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,c1d2f50220b97645
-121.2565674,36.3173226,1242,MORRIS AVENUE,,Greenfield,,,93927,,c636bcfe4dffcdd7
-121.8173776,36.6439397,100,GIGLING ROAD,,Seaside,,,93955,,a11cbeb7e0d16549
-121.5991965,36.6871579,1387,CACHUMA COURT,,Salinas,,,93905,,b616c5a8ee4bb355
-121.9378223,36.6145543,27,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,eeb27567d57a9093
-121.7136047,36.5704558,89,PASEO HERMOSO,,Salinas,,,93908,,7ac5e0ef6186d5f5
-121.8293506,36.6271798,5035,BEACH WOOD DRIVE,,Seaside,,,93955,,135da88f02b6e7e1
-121.8339591,36.6229119,60,WISTERIA WAY,,Seaside,,,93955,,acf6f6210517e2bf
-121.9391781,36.6150954,18,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,0809671cd4b0cf07
-121.939535,36.6136132,5,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,a157d669d8e48047
-121.9476139,36.5944683,3044,LARKIN ROAD,,Pebble Beach,,,93953,,6b3a10cc17ac4b93
-121.9566769,36.597283,1026,VAQUERO ROAD,,Pebble Beach,,,93953,,71dad6ed07ad1395
-121.954981,36.5964247,1041,OXEN TRAIL,,Pebble Beach,,,93953,,a0d236f464e8b6a5
-121.9551674,36.5962476,1037,OXEN TRAIL,,Pebble Beach,,,93953,,cd89e70620299b87
-121.9555823,36.5959014,1029,OXEN TRAIL,,Pebble Beach,,,93953,,bb45acefbf6d2d5b
-121.9114802,36.542228,3511,LAZARRO DRIVE,,Carmel,,,93923,,f1b592d57049151b
-121.6623577,36.6662598,803,CAPISTRANO DRIVE,,Salinas,,,93901,,5116836c85633387
-121.6019305,36.6768759,633,SURREY WAY,,Salinas,,,93905,,d7fddb8467508a79
-121.657395,36.7107901,1883,CHEROKEE DRIVE,C\A,Salinas,,,93906,,f5d1ff5bfd52a0c1
-121.6666945,36.6936009,834,LARKIN STREET,,Salinas,,,93907,,20a46c5d32e04d53
-121.6501505,36.6706486,460,CALIFORNIA STREET,11,Salinas,,,93901,,9f08d44dcb673b8b
-121.2378394,36.327252,313,WILSON CIRCLE,,Greenfield,,,93927,,f1e2ba2578601103
-121.8018178,36.6883062,183,PADDON PLACE,D,Marina,,,93933,,9e42baf1c0da155d
-121.7821797,36.67297,3069,BAYER DRIVE,,Marina,,,93933,,21e3b20e631a03e1
-121.7801724,36.674918,3111,ELLIS COURT,,Marina,,,93933,,cf2365782b1d2d5b
-121.6669873,36.6213698,17611,WINDING CREEK ROAD,,Salinas,,,93908,,64c72ad3f5fba73b
-121.6011206,36.6781916,1626,BOLOGNA COURT,,Salinas,,,93905,,b592587fda9f8ead
-121.6144472,36.7087326,964,NANTUCKET BOULEVARD,204,Salinas,,,93906,,d48c1173e4ddbb79
-121.7351948,36.5653921,13678,TIERRA SPUR,,Salinas,,,93908,,999879c8d1bb5195
-121.8389003,36.6186969,1279,LA JOLLA AVENUE,,Seaside,,,93955,,0d4d6e02c78c8563
-121.8981981,36.5924093,877,PACIFIC STREET,,Monterey,,,93940,,d5c31063c474c93d
-121.877546,36.5366664,70,HACIENDA CARMEL,,Carmel,,,93923,,31355103d42525df
-121.714214,36.8957096,1175,EAGLEHILL ROAD,,Royal Oaks,,,95076,,4370cbd1a0dd0e9b
-121.7183832,36.8848872,14525,RIDGECREST ROAD,,Royal Oaks,,,95076,,0a94606be4d1a1b7
-121.6529332,36.6916404,935,N MAIN STREET,,Salinas,,,93906,,708459ac7d90fe6b
-121.1393145,36.2140486,828,KING STREET,,King City,,,93930,,581df7c867130921
-121.6533969,36.6948712,1046,LUPIN DRIVE,1,Salinas,,,93906,,276d437a337acb13
-121.7533048,36.8623427,319,HUDSON LANDING ROAD,,Royal Oaks,,,95076,,0bd9cf05f3522c21
-121.732397,36.8759091,42,CLAUSEN ROAD,,Royal Oaks,,,95076,,57475986e89b433f
-121.7480176,36.867915,171,HUDSON LANDING ROAD,,Royal Oaks,,,95076,,6c297358bcc25143
-121.7311327,36.8760423,64,CLAUSEN ROAD,,Royal Oaks,,,95076,,cbe859c4335fa923
-121.7560381,36.8598518,350,HUDSON LANDING ROAD,,Royal Oaks,,,95076,,9dc6d5704834992d
-121.7328014,36.8758249,38,CLAUSEN ROAD,,Royal Oaks,,,95076,,3d6fa19bd6d1ffeb
-121.657937,36.8161146,7124,MONIQUE AVENUE,,Salinas,,,93907,,2116e084e4d6121f
-121.6579591,36.8148292,1738,MONIQUE AVENUE,,Salinas,,,93907,,23c20289a0f5a3cd
-121.8599731,36.5778448,6,WHITE TAIL LANE,,Monterey,,,93940,,cbd0c5163a383e9d
-121.6138652,36.7064394,989,CRESTVIEW STREET,,Salinas,,,93906,,9bc4193ce408255b
-121.9323805,36.59855,1307,BUENA VISTA AVENUE,,Pacific Grove,,,93950,,cc2df548e94a10e3
-121.6434606,36.6047767,18435,KEEPSAKE,,Salinas,,,93908,,f670db49ba590d55
-121.8124375,36.6678947,125,GENERAL STILWELL DRIVE,,Marina,,,93933,,cd8007e2b34dc57b
-121.7089186,36.5927324,22953,CORDOBA PLACE,,Salinas,,,93908,,95732760fb31711f
-121.7084479,36.5935922,22912,CORDOBA COURT,,Salinas,,,93908,,2761c58ce27f2d23
-121.7090969,36.592568,22963,CORDOBA PLACE,,Salinas,,,93908,,bbcaac357f2531a7
-121.7094561,36.5923104,22983,CORDOBA PLACE,,Salinas,,,93908,,28d70dfa176e5fd7
-121.7093861,36.5928345,22962,CORDOBA PLACE,,Salinas,,,93908,,3c2355b4316202f5
-121.7381642,36.7367088,1672,CASTROVILLE ROAD,,Salinas,,,93908,,0d96932e2b4b85c1
-121.6489355,36.7115092,331,REGENCY CIRCLE,204,Salinas,,,93906,,9b06c40f86db3aed
-121.7893537,36.6877536,3201,WHITE CIRCLE,,Marina,,,93933,,87199574dc982bc9
-121.8066697,36.6378375,354,CARENTAN ROAD,,Seaside,,,93955,,32953401689e6fab
-121.8231409,36.6200994,2040,LASSEN STREET,,Seaside,,,93955,,785b03477616657d
-121.8339028,36.6058114,1450,SONOMA AVENUE,,Seaside,,,93955,,92fcabc623029655
-121.9522808,36.602757,2971,STEVENSON DRIVE,,Pebble Beach,,,93953,,fc5e3edc32648a43
-121.9571015,36.5984576,1006,OCEAN ROAD,,Pebble Beach,,,93953,,3852f06496da5445
-121.3181447,36.4434425,1226,CARMELO STREET,,Soledad,,,93960,,99eb714158fd91f3
-121.9199152,36.6207109,226,18TH STREET,,Pacific Grove,,,93950,,9a948374dd9e6cef
-121.9559069,36.5982232,1021,OCEAN ROAD,,Pebble Beach,,,93953,,30a78a4c32980f75
-121.9493095,36.6033558,2934,LUPIN LANE,,Pebble Beach,,,93953,,88751ceec4a7e1a5
-121.9480501,36.5955897,3032,SLOAT ROAD,,Pebble Beach,,,93953,,f062b8b310153873
-121.9469518,36.5959687,3017,SLOAT ROAD,,Pebble Beach,,,93953,,e58f896f0bdf417f
-121.9467417,36.596111,3013,SLOAT ROAD,,Pebble Beach,,,93953,,ce5dcafc4e4be329
-121.955989,36.5999941,3044,WHALERS WAY,,Pebble Beach,,,93953,,e5cfd61bd0c7e44f
-121.9563167,36.5991296,3059,WHALERS WAY,,Pebble Beach,,,93953,,7ec5c977ebf655a5
-121.9565759,36.5989049,3057,WHALERS WAY,,Pebble Beach,,,93953,,0f9d69664e909919
-121.9568594,36.5992744,3058,WHALERS WAY,,Pebble Beach,,,93953,,ae61352ee1a71c73
-121.7087198,36.5697412,102,SAN BENANCIO CANYON ROAD,,Salinas,,,93908,,0ded678b9b8859a1
-121.6558841,36.6668947,719,S MAIN STREET,3,Salinas,,,93901,,2e42dd92ef3b0955
-121.6262405,36.6752729,1026,PARKWAY ROAD,,Salinas,,,93905,,5510daf980bcbe45
-121.6793157,36.6676257,761,AMBROSE DRIVE,,Salinas,,,93901,,4287cf6b5afaecff
-121.641918,36.6694112,532,WORK STREET,,Salinas,,,93901,,03e525bf17047fbd
-121.9021252,36.6131678,397,HOFFMAN AVENUE,,Monterey,,,93940,,36938ac43568bdff
-121.6397548,36.6010222,18735,RANCHITO DEL RIO,,Salinas,,,93908,,7e1c835e1ab5acf9
-121.9101166,36.5815841,54,LINDA VISTA DRIVE,,Monterey,,,93940,,ed5b342061857115
-121.6191408,36.6751332,216,QUILLA STREET,,Salinas,,,93905,,657ac64fb8804beb
-121.7964029,36.5190215,28057,HAWK COURT,,Carmel,,,93923,,0a78d46999a5d797
-121.842259,36.6073993,1120,ELM AVENUE,,Seaside,,,93955,,e8c63e49fa3b7d83
-121.7842838,36.6779665,431,DIANA PLACE,,Marina,,,93933,,4727764227bf400d
-121.3468789,36.4088566,35591,KITZMILLER ROAD,,Soledad,,,93960,,e1cda2756dfced37
-121.2579068,36.404852,40100,BLUEJAY LANE,,Soledad,,,93960,,e48c541ed37718a1
-121.3465492,36.3990983,36262,MILE END ROAD,,Soledad,,,93960,,72aee85173b5b827
-121.2455892,36.383656,37040,METZ ROAD,,Soledad,,,93960,,ecc9fb730b6870f9
-121.6449555,36.6250983,33,FOURTH STREET,,Spreckels,,,93908,,3e70b1b04f33098b
-121.6449099,36.6220989,14,RAILROAD AVENUE,,Spreckels,,,93908,,1b2711b0d5b67079
-121.9157667,36.6111535,1705,DAVID AVENUE,,Monterey,,,93940,,7f0a1fe1960e1f2d
-121.8071062,36.6720274,237,HAYES CIRCLE,,Marina,,,93933,,d9d2a39b50ee70bd
-121.8673433,36.6054181,1,SURF WAY,207,Monterey,,,93940,,1e312b953970f067
-121.6505474,36.7049288,424,NOICE DRIVE,80,Salinas,,,93906,,8b88be928375a895
-121.8339743,36.6226468,62,WISTERIA WAY,,Seaside,,,93955,,8f395d72a5528217
-121.9150701,36.619332,210,12TH STREET,,Pacific Grove,,,93950,,f12bf1dc9a88e84b
-121.8342198,36.6222931,88,DAHLEA DRIVE,,Seaside,,,93955,,0c449afac9c8d67d
-121.833905,36.6222876,90,DAHLEA DRIVE,,Seaside,,,93955,,d3ed168de1d872ad
-121.8337581,36.6223087,91,DAHLEA DRIVE,,Seaside,,,93955,,331ef2e892cff2c7
-121.8334838,36.6223677,93,DAHLEA DRIVE,,Seaside,,,93955,,caf16e4b808cba8f
-121.6184417,36.6925735,1123,ALAMO WAY,H,Salinas,,,93905,,4df314e763e47601
-121.7881379,36.6824309,355,RESERVATION ROAD,,Marina,,,93933,,ce062ce748c9a0db
-121.6551033,36.7060001,1450,N 1ST STREET,53,Salinas,,,93906,,5589a8dd438315f9
-121.9167682,36.540819,26383,RIVERSIDE PLACE,,Carmel,,,93923,,76cb3671371a1019
-121.8324393,36.6235211,38,WISTERIA WAY,,Seaside,,,93955,,b7bf6a209cd8c3b7
-121.8373156,36.5452051,33,TEHAMA,,Monterey,,,93940,,c2ec7e65cd6511f7
-121.6566201,36.7124101,1835,CHEROKEE DRIVE,C\A,Salinas,,,93906,,34339064bc049f5f
-121.8325511,36.6235796,39,WISTERIA WAY,,Seaside,,,93955,,6e06ccb7d01a9b03
-121.9054393,36.5882273,70,VIA VENTURA,,Monterey,,,93940,,af1f1057abd4ee1d
-121.8326979,36.6234731,76,WISTERIA WAY,,Seaside,,,93955,,f2be720a3a5a8e75
-121.8018188,36.2438214,9357,SYCAMORE CANYON ROAD,,Big Sur,,,93920,,a876fc1c1021d495
-121.6613462,36.747781,11650,SCHOCH ROAD,,Salinas,,,93907,,da478e11f1dd519f
-121.701359,36.5612672,170,SAN BENANCIO CANYON ROAD,,Salinas,,,93908,,f713c4e74e43daf1
-121.6295334,36.7091627,1717,LOS COCHES CIRCLE,,Salinas,,,93906,,47a9a633aacb83eb
-121.693994,36.5512094,268,SAN BENANCIO CANYON ROAD,,Salinas,,,93908,,75b74e8e2e5e729b
-121.645053,36.8019125,18695,VIERRA CANYON ROAD,,Salinas,,,93907,,30d501750377b135
-121.6127048,36.686981,1058,N SANBORN ROAD,10,Salinas,,,93905,,9d689696687c65cf
-121.711864,36.8273383,367,STRAWBERRY CANYON ROAD,,Royal Oaks,,,95076,,6f05ff5ece78c823
-121.6235226,36.7041271,7,STONY BROOK CIRCLE,,Salinas,,,93906,,3d99fa267f62ab45
-121.6652928,36.6856675,15,ELLIS CIRCLE,,Salinas,,,93907,,5d3750c8f5222f09
-121.6528498,36.7198891,55,SAN JUAN GRADE ROAD,102,Salinas,,,93906,,8c31a40f61f6c165
-121.6446503,36.6240195,11,THIRD STREET,,Spreckels,,,93908,,e38391a467a7471b
-121.8375381,36.5918038,1073,PALOMA,,Monterey,,,93940,,1a204a5c4127758d
-121.6135759,36.6887031,135,ORCHARD AVENUE,E,Salinas,,,93905,,dffb55ee698bc35f
-121.4415912,36.5051888,105,BELDEN STREET,,Gonzales,,,93926,,ccdec559c0a26f6f
-121.6488012,36.6711483,456,FRONT STREET,,Salinas,,,93901,,bfcafa8eecff56c1
-121.654916,36.722034,2073,SANTA RITA STREET,133,Salinas,,,93906,,0a8cf172e114fd1f
-121.6549867,36.7086204,120,W ALVIN DRIVE,A,Salinas,,,93906,,a6409c22fa95e443
-121.6471182,36.6258215,92,LLANO AVENUE,,Spreckels,,,93908,,12267d79f43c7b77
-121.6462412,36.6261197,72,FOURTH STREET,,Spreckels,,,93908,,c930fde8b58ba807
-121.8314233,36.6227712,120,CROCUS COURT,,Seaside,,,93955,,29049dee27fa92d5
-121.8304606,36.6234716,159,SWEET PEA CIRCLE,,Seaside,,,93955,,2a13e3c7bd09c457
-121.8291137,36.6240728,185,SUNFLOWER COURT,,Seaside,,,93955,,839a57a245bed715
-121.8298522,36.6226976,135,PETUNIA COURT,,Seaside,,,93955,,fd2d53f335b035ad
-121.8291665,36.6241337,182,SUNFLOWER COURT,,Seaside,,,93955,,5210470aed202243
-121.8304625,36.6228907,134,CARMELLIA COURT,,Seaside,,,93955,,1da87a47471aa5c1
-121.8295978,36.62459,177,HIBISCUS HEIGHTS,,Seaside,,,93955,,06a21f8233e8db41
-121.8513586,36.5958946,740,CASANOVA AVENUE,16,Monterey,,,93940,,fbdc51534ed2848b
-121.7965296,36.6868189,3156,EUCALYPTUS STREET,,Marina,,,93933,,6839c45bb814d9e5
-121.8330504,36.6225041,96,DAHLEA DRIVE,,Seaside,,,93955,,eed2399db18eedff
-121.9235658,36.6127875,908,HILLCREST COURT,,Pacific Grove,,,93950,,636a86ef3d20348b
-121.6507073,36.7149509,103,HARDEN PARKWAY,A,Salinas,,,93906,,ca451e10bba77367
-121.6380837,36.655188,945,BLANCO CIRCLE,C,Salinas,,,93901,,815c833b19915c11
-121.926028,36.6218103,304,WALNUT,,Pacific Grove,,,93950,,3da299d798273441
-121.9270541,36.633342,1129,BALBOA,,Pacific Grove,,,93950,,2bffef6e0e0e9431
-121.7393735,36.4930514,5,HORIZON WAY,,Carmel Valley,,,93924,,1fb73a8a8f651693
-121.8290024,36.6318426,28,Fairway DRIVE,,Seaside,,,93955,,fbd5824807ac301f
-121.8256494,36.6305243,16,Fairway DRIVE,,Seaside,,,93955,,1dceceb4ba56a9fb
-121.8290789,36.6324995,30,Fairway DRIVE,,Seaside,,,93955,,9c670872d19bc367
-121.8242487,36.6306225,9,Fairway DRIVE,,Seaside,,,93955,,719588d3882f954d
-121.8257038,36.6309765,3,Fairway DRIVE,,Seaside,,,93955,,803218c427a6ee65
-121.8253879,36.6309972,4,Fairway DRIVE,,Seaside,,,93955,,11d629315b2763c1
-121.8246406,36.6310634,7,Fairway DRIVE,,Seaside,,,93955,,594517ff3e058825
-121.8260507,36.6310089,2,Fairway DRIVE,,Seaside,,,93955,,77779ada2e9943d1
-121.826426,36.6312558,1,Fairway DRIVE,,Seaside,,,93955,,9fc865cbac886973
-121.8241531,36.6304697,8,Fairway DRIVE,,Seaside,,,93955,,a43f53e1425cb415
-121.6088043,36.6922737,847,AMARILLO WAY,,Salinas,,,93905,,30bc0348177c4cb5
-121.599321,36.6967091,870,TUMBLEWEED DRIVE,,Salinas,,,93905,,3e91fefa5ca8aa3f
-121.6724999,36.6579814,439,SHELLEY WAY,,Salinas,,,93901,,96cd827a55778dad
-120.3617184,35.7945056,77200,CHOLAME ROAD,,Parkfield,,,93451,,762f43353460e753
-121.661775,36.748332,2,WHITE ROAD,,Salinas,,,93907,,efd7f21004965693
-121.9071389,36.5845196,30,MONTE VISTA DRIVE,4204,Monterey,,,93940,,bb27087e5cd0c801
-121.9056513,36.5810992,6,CIELO VISTA PLACE,,Monterey,,,93940,,dafbb7bddd5c6bcf
-121.6681351,36.6211298,17593,RIVER RUN ROAD,,Salinas,,,93908,,f1bc667390f2b225
-121.629718,36.6567707,1161,ABBOTT STREET,,Salinas,,,93901,,716b36bba619a28d
-121.662237,36.7500937,5,MARTINES ROAD,C,Salinas,,,93907,,b265a8a3c8be8569
-121.6620126,36.7489626,1,WHITE ROAD,,Salinas,,,93907,,5153b5cf8ff88b53
-121.6615308,36.749819,11600,SCHOCH ROAD,,Salinas,,,93907,,e46a914254c499ed
-121.6614184,36.7494024,11610,SCHOCH ROAD,,Salinas,,,93907,,c08fa390bf1b339f
-121.9275359,36.6241126,224,BENTLEY STREET,,Pacific Grove,,,93950,,f839a9b27bc46265
-121.9223683,36.6157419,727,19TH STREET,,Pacific Grove,,,93950,,058347c02515fedf
-121.9299548,36.6141059,872,SUNSET,,Pacific Grove,,,93950,,a41c58d77dbb2137
-121.9303252,36.6186186,705,SEVENTEEN MILE,,Pacific Grove,,,93950,,2694f5646ad57457
-121.8051596,36.6735898,8524,HAYES CIRCLE,,Marina,,,93933,,1a9db428888c4a35
-121.8260084,36.6215351,1731,MILITARY AVENUE,,Seaside,,,93955,,8d06690553156e8d
-121.7889847,36.6733969,3027,EDDY STREET,,Marina,,,93933,,d0f410e64bf43bbd
